user_id,item_id,category,action,timestamp,price,city_level
10225,20023,手机,buy,1750254657,3303.97,3
10312,20010,运动户外,view,1750339407,732.47,1
10217,20072,家电,view,1750352255,3037.11,2
10424,20011,运动户外,view,1750205743,406.92,1
10240,20034,数码配件,view,1750339226,363.52,2
10258,20190,数码配件,cart,1750284337,286.28,1
10375,20195,图书,cart,1750249655,91.78,1
10261,20184,手机,view,1750372471,4459.22,1
10004,20140,图书,buy,1750218305,55.16,3
10260,20022,家电,buy,1750235257,1839.89,1
10053,20082,美妆,view,1750301560,523.61,2
10046,20166,手机,buy,1750274016,7419.93,3
10214,20087,家电,view,1750289901,3445.93,1
10176,20079,美妆,cart,1750262282,676.75,3
10008,20096,图书,view,1750345673,146.31,3
10098,20139,数码配件,view,1750304934,385.6,3
10019,20033,图书,cart,1750349209,102.46,1
10377,20198,运动户外,view,1750357279,468.79,3
10240,20074,运动户外,view,1750318545,431.72,2
10060,20158,家电,buy,1750252382,1374.76,2
10378,20127,家电,cart,1750354132,1704.44,2
10489,20189,美妆,view,1750286106,297.43,1
10418,20140,家电,cart,1750254043,3749.47,1
10177,20030,家电,view,1750373914,1981.02,2
10337,20129,手机,cart,1750207890,3686.46,3
10061,20102,手机,view,1750208352,3103.58,3
10144,20014,手机,view,1750274964,6850.59,1
10215,20056,美妆,view,1750207263,654.68,1
10002,20074,数码配件,cart,1750227073,202.28,1
10159,20033,家电,view,1750321277,3251.4,1
10226,20102,图书,view,1750219447,40.09,3
10485,20195,美妆,view,1750210359,480.53,1
10268,20074,手机,view,1750313664,3512.83,1
10119,20028,手机,buy,1750316770,3120.0,2
10380,20193,家电,view,1750305658,2147.38,3
10494,20015,美妆,cart,1750249248,178.69,1
10088,20166,家电,view,1750298466,4823.4,1
10328,20076,数码配件,view,1750227030,212.22,1
10067,20036,数码配件,view,1750292577,242.88,3
10397,20080,家电,view,1750283853,1600.88,3
10356,20148,图书,view,1750335675,33.51,3
10097,20171,图书,buy,1750224819,125.39,1
10266,20123,家电,cart,1750243539,1586.36,2
10104,20018,运动户外,cart,1750330218,985.55,1
10439,20198,手机,view,1750277800,7797.93,1
10322,20101,手机,view,1750305730,3637.68,2
10122,20135,图书,view,1750313313,82.57,3
10475,20076,美妆,view,1750376230,661.5,1
10028,20193,运动户外,view,1750344724,697.1,2
10136,20040,数码配件,view,1750226719,153.55,3
10194,20197,美妆,view,1750262297,504.51,3
10408,20060,手机,view,1750209296,3014.33,2
10225,20025,数码配件,view,1750233676,110.12,1
10331,20070,图书,view,1750241329,130.41,2
10169,20102,运动户外,view,1750315182,1053.31,1
10008,20069,家电,cart,1750240923,1223.46,1
10462,20106,美妆,cart,1750211706,364.22,3
10039,20156,运动户外,view,1750357264,901.4,1
10024,20106,运动户外,cart,1750212713,1070.48,1
10260,20102,图书,view,1750208070,51.86,3
10394,20193,运动户外,view,1750241529,382.42,3
10442,20018,数码配件,view,1750312678,184.78,3
10225,20067,图书,view,1750208262,103.83,2
10471,20185,手机,view,1750213219,7405.79,3
10123,20069,家电,view,1750315849,1043.47,3
10462,20112,运动户外,view,1750354763,1029.52,3
10037,20056,图书,cart,1750245904,75.08,2
10327,20164,手机,view,1750237602,7889.63,3
10250,20060,家电,view,1750307636,1223.99,1
10388,20091,美妆,buy,1750225039,523.56,3
10175,20029,运动户外,view,1750310994,852.7,2
10089,20198,家电,view,1750316007,2485.91,1
10401,20152,图书,view,1750362922,30.12,2
10453,20126,手机,view,1750232709,3813.8,1
10036,20192,家电,view,1750285833,4026.09,1
10315,20114,数码配件,view,1750267802,468.14,2
10175,20005,手机,buy,1750352580,5823.98,2
10460,20017,手机,view,1750285698,3466.05,1
10283,20009,图书,cart,1750335928,144.64,1
10452,20091,图书,cart,1750238752,114.34,3
10460,20138,美妆,view,1750336810,385.1,1
10080,20192,数码配件,cart,1750358724,117.58,2
10113,20076,运动户外,view,1750280853,1052.03,1
10039,20100,家电,view,1750368889,1315.01,1
10300,20083,美妆,view,1750376299,250.95,1
10223,20192,美妆,view,1750340145,774.57,3
10317,20051,数码配件,view,1750294299,468.6,2
10348,20194,家电,view,1750317758,2441.27,1
10114,20030,美妆,cart,1750259541,371.34,3
10185,20144,数码配件,view,1750369371,118.58,2
10322,20182,手机,cart,1750285944,3713.11,3
10055,20109,手机,view,1750249290,5274.04,2
10039,20092,家电,view,1750297433,3306.05,1
10353,20163,手机,view,1750272418,6859.7,2
10039,20153,图书,cart,1750241617,77.47,1
10346,20052,数码配件,view,1750279937,213.56,2
10460,20144,运动户外,cart,1750238612,1117.14,2
10236,20085,图书,view,1750287020,101.2,2
10288,20152,手机,view,1750273698,5529.71,3
10261,20001,手机,view,1750268977,6219.33,3
10215,20085,数码配件,view,1750280994,433.88,2
10146,20132,家电,view,1750263271,4415.32,2
10335,20003,运动户外,view,1750327611,548.94,3
10167,20163,数码配件,buy,1750227297,259.18,1
10091,20005,美妆,view,1750308856,771.68,2
10352,20148,家电,view,1750294564,1257.89,3
10058,20117,运动户外,view,1750234769,941.28,2
10058,20088,运动户外,view,1750327999,355.74,1
10303,20153,美妆,view,1750362368,497.74,2
10168,20182,手机,buy,1750317550,4807.46,2
10268,20166,家电,view,1750315666,4472.08,2
10362,20160,图书,view,1750222955,30.87,2
10044,20013,运动户外,view,1750323137,1073.78,2
10344,20055,数码配件,view,1750253055,451.88,1
10180,20080,手机,cart,1750282631,5142.67,1
10169,20148,家电,view,1750329449,2676.4,3
10355,20045,美妆,cart,1750319300,775.91,2
10190,20143,美妆,view,1750351838,676.11,3
10154,20015,家电,view,1750366415,3671.85,1
10421,20119,图书,view,1750287772,127.06,1
10187,20083,家电,cart,1750335726,4735.28,2
10006,20156,手机,cart,1750273692,6369.73,3
10132,20007,美妆,view,1750237756,415.39,3
10234,20087,运动户外,view,1750214364,,1
10044,20130,美妆,buy,1750347953,394.12,1
10313,20018,数码配件,view,1750254911,206.64,3
10248,20096,数码配件,buy,1750300166,216.62,1
10498,20065,图书,cart,1750237501,85.27,3
10030,20078,运动户外,view,1750312380,656.0,2
10022,20085,图书,cart,1750292834,75.36,1
10425,20123,家电,view,1750349701,2492.49,3
10393,20149,家电,view,1750319486,2526.25,3
10159,20045,图书,cart,1750230811,141.93,1
10362,20112,手机,view,1750312614,3082.13,1
10436,20090,运动户外,cart,1750347598,823.83,1
10157,20140,美妆,view,1750213355,506.86,3
10038,20032,图书,cart,1750323978,47.54,3
10414,20132,运动户外,view,1750237421,1056.34,2
10081,20076,运动户外,view,1750308558,1020.42,1
10355,20154,图书,cart,1750274952,85.98,3
10257,20120,图书,view,1750313515,137.35,3
10205,20127,家电,view,1750213365,4636.24,1
10076,20077,手机,view,1750340843,4872.03,3
10476,20151,数码配件,view,1750354795,126.68,2
10011,20066,家电,view,1750366350,2565.45,3
10294,20114,运动户外,cart,1750356280,1001.33,2
10449,20062,家电,buy,1750250338,2561.65,2
10223,20112,图书,view,1750230903,76.86,3
10012,20093,家电,view,1750307563,3525.76,3
10045,20047,图书,cart,1750289316,40.68,1
10154,20190,手机,view,1750369660,5187.11,3
10112,20011,家电,view,1750225449,3830.3,3
10232,20155,运动户外,view,1750323736,934.17,3
10016,20171,美妆,cart,1750375854,230.59,1
10359,20170,图书,view,1750303918,129.26,2
10222,20144,美妆,view,1750242488,158.07,3
10353,20039,手机,view,1750231910,5896.77,1
10187,20176,运动户外,buy,1750241981,322.68,2
10447,20084,图书,cart,1750334363,32.06,2
10343,20056,家电,view,1750210555,2964.15,2
10364,20086,手机,view,1750259927,6128.41,3
10162,20083,运动户外,view,1750322995,513.58,1
10495,20191,家电,view,1750353512,4614.55,3
10325,20184,数码配件,cart,1750294665,102.74,2
10466,20120,运动户外,buy,1750206114,799.99,1
10413,20073,数码配件,cart,1750255353,466.96,3
10454,20106,手机,view,1750244736,5589.97,1
10073,20123,图书,view,1750290662,48.2,1
10232,20197,家电,view,1750237982,3766.41,2
10223,20099,图书,view,1750296171,143.92,3
10481,20042,数码配件,view,1750334771,260.17,2
10318,20118,数码配件,buy,1750270360,465.06,1
10411,20022,家电,view,1750278484,4549.26,2
10059,20154,手机,view,1750286480,6832.24,1
10334,20185,家电,buy,1750321757,2951.33,2
10221,20036,数码配件,cart,1750368092,417.15,1
10036,20133,数码配件,view,1750297314,139.87,2
10476,20064,美妆,cart,1750213649,414.58,3
10277,20133,图书,view,1750373908,,3
10195,20177,图书,view,1750289388,34.9,2
10403,20021,家电,view,1750377016,1290.56,2
10351,20104,图书,view,1750207325,60.88,2
10483,20087,美妆,view,1750326795,330.21,3
10241,20152,图书,cart,1750305880,93.01,2
10323,20124,数码配件,view,1750351851,147.86,2
10218,20078,美妆,view,1750224414,718.35,3
10191,20089,美妆,view,1750288104,629.34,2
10016,20199,家电,view,1750335518,4210.9,1
10011,20050,图书,view,1750249663,36.13,3
10405,20175,图书,view,1750210375,50.73,2
10400,20101,手机,view,1750206018,7280.52,2
10393,20197,图书,view,1750214501,145.69,3
10373,20105,数码配件,view,1750223006,340.15,2
10192,20192,手机,cart,1750283704,5075.39,2
10021,20059,图书,cart,1750350670,72.04,2
10473,20045,运动户外,view,1750323965,593.33,2
10119,20035,美妆,buy,1750302817,184.99,3
10209,20185,手机,view,1750207525,3239.17,1
10305,20165,手机,buy,1750319011,7306.94,1
10269,20010,家电,view,1750301499,3896.43,3
10191,20011,手机,buy,1750272875,7340.07,1
10174,20169,手机,view,1750273934,4521.45,2
10284,20038,美妆,view,1750275555,668.74,3
10203,20198,家电,buy,1750236231,3333.81,1
10163,20138,图书,cart,1750313142,117.89,3
10250,20035,运动户外,view,1750267851,721.76,3
10226,20051,运动户外,view,1750289187,1176.35,3
10435,20030,运动户外,view,1750282456,463.81,3
10380,20032,手机,view,1750268337,7177.71,3
10459,20140,美妆,cart,1750225251,244.12,1
10006,20145,运动户外,view,1750261458,213.13,2
10028,20168,运动户外,view,1750259499,304.53,3
10394,20057,数码配件,view,1750286543,191.01,3
10032,20183,运动户外,view,1750232498,1047.81,1
10133,20151,家电,buy,1750323402,2542.3,3
10366,20127,数码配件,view,1750222793,230.09,2
10078,20030,运动户外,view,1750356120,507.15,3
10415,20054,手机,view,1750233688,7380.98,1
10434,20009,手机,cart,1750212293,3935.15,2
10458,20187,美妆,view,1750235818,346.37,3
10057,20129,手机,view,1750308852,4060.33,3
10470,20014,运动户外,view,1750276257,253.16,2
10025,20002,手机,view,1750315579,4912.61,1
10481,20042,图书,view,1750277132,42.96,3
10429,20158,数码配件,view,1750217873,245.1,3
10225,20197,家电,buy,1750218729,1878.32,1
10284,20066,数码配件,view,1750231284,79.63,2
10003,20055,家电,cart,1750310852,3798.05,2
10464,20062,运动户外,view,1750275124,933.92,2
10098,20014,家电,view,1750371759,1814.3,2
10396,20108,美妆,view,1750229505,613.72,1
10488,20115,数码配件,buy,1750284838,329.95,3
10038,20091,家电,view,1750248485,3725.77,1
10270,20137,图书,cart,1750208138,38.44,3
10374,20165,运动户外,view,1750273962,220.83,1
10284,20046,家电,view,1750360514,4412.36,2
10156,20056,运动户外,view,1750269683,688.31,2
10074,20049,手机,view,1750280994,3086.95,1
10371,20070,数码配件,view,1750229417,389.75,1
10287,20142,图书,cart,1750333424,63.64,3
10129,20145,图书,buy,1750332331,53.45,2
10174,20081,图书,view,1750283740,127.61,3
10461,20115,图书,cart,1750360970,120.69,2
10083,20104,手机,view,1750372519,5596.54,1
10021,20087,家电,buy,1750241928,4425.06,2
10458,20001,运动户外,view,1750317710,777.58,2
10026,20103,家电,cart,1750303832,1775.37,3
10194,20083,手机,buy,1750347646,7385.72,2
10336,20042,数码配件,view,1750296247,459.65,2
10381,20153,运动户外,view,1750277216,1145.27,2
10235,20070,家电,view,1750294787,3080.31,3
10439,20165,手机,view,1750295763,5275.14,2
10091,20093,手机,buy,1750243369,5494.64,2
10476,20041,美妆,view,1750368324,776.67,3
10020,20132,美妆,view,1750221738,440.78,2
10302,20138,手机,view,1750360270,4086.63,1
10463,20064,手机,view,1750297141,3025.45,3
10356,20033,手机,view,1750279056,3688.59,3
10442,20119,美妆,buy,1750227345,492.52,3
10083,20000,图书,view,1750318059,115.3,3
10261,20129,手机,view,1750297764,3160.68,1
10146,20147,美妆,view,1750230526,395.79,2
10440,20060,图书,view,1750319046,42.53,3
10452,20148,图书,cart,1750257099,38.09,2
10386,20087,家电,view,1750284752,1798.09,1
10256,20067,图书,view,1750347886,101.68,1
10057,20126,运动户外,cart,1750229976,1033.85,1
10379,20139,数码配件,view,1750298531,190.97,2
10421,20021,图书,view,1750312346,74.67,2
10014,20147,手机,buy,1750315141,3132.11,1
10161,20081,家电,view,1750268408,2209.56,3
10444,20128,数码配件,view,1750353061,329.4,2
10162,20029,手机,cart,1750310428,4963.3,3
10319,20125,手机,view,1750340592,6814.98,2
10496,20096,手机,view,1750375162,4350.87,1
10280,20023,图书,view,1750353027,126.85,2
10279,20013,美妆,view,1750358053,142.61,3
10011,20035,数码配件,cart,1750258556,73.86,3
10273,20196,家电,view,1750240557,4869.11,1
10270,20023,美妆,view,1750369489,208.34,2
10491,20187,美妆,buy,1750331928,104.52,3
10207,20094,美妆,view,1750244913,147.0,3
10026,20054,手机,view,1750231959,4236.03,2
10071,20023,手机,cart,1750219389,5219.08,1
10059,20151,图书,view,1750266384,147.75,3
10429,20181,图书,cart,1750377332,108.57,3
10472,20025,手机,view,1750253246,6180.99,1
10144,20193,美妆,view,1750348109,219.54,1
10092,20079,运动户外,view,1750231019,489.45,3
10308,20165,运动户外,view,1750305940,475.18,3
10007,20064,手机,view,1750243640,7067.47,1
10078,20074,图书,view,1750207688,93.35,3
10026,20178,图书,view,1750377078,104.55,3
10173,20162,运动户外,view,1750241317,1107.06,2
10049,20042,美妆,view,1750246301,106.38,2
10499,20028,数码配件,cart,1750296244,276.44,3
10198,20164,数码配件,view,1750376745,78.24,1
10386,20080,图书,view,1750325250,93.21,3
10348,20185,家电,view,1750284211,4050.43,2
10447,20053,手机,buy,1750303503,6225.67,2
10427,20038,数码配件,view,1750337701,309.22,3
10180,20041,数码配件,view,1750359164,364.0,3
10023,20155,图书,view,1750222513,127.89,1
10315,20028,手机,cart,1750230107,3795.9,3
10377,20170,手机,view,1750289645,6396.61,1
10386,20130,美妆,cart,1750250412,173.8,3
10403,20137,运动户外,cart,1750221674,620.06,1
10045,20186,数码配件,view,1750223905,66.84,2
10014,20141,图书,view,1750250430,129.29,2
10152,20174,手机,view,1750371889,4888.14,3
10221,20041,数码配件,view,1750319491,163.62,3
10205,20093,图书,view,1750318587,116.48,3
10454,20159,家电,view,1750230019,1096.97,1
10272,20031,手机,cart,1750299056,7466.46,2
10381,20169,数码配件,view,1750253376,82.38,3
10235,20159,美妆,buy,1750343252,609.8,2
10339,20025,家电,cart,1750328986,3281.48,3
10227,20114,图书,view,1750240942,136.97,1
10008,20128,运动户外,view,1750223377,576.12,3
10165,20055,手机,view,1750231253,5586.23,1
10431,20121,运动户外,view,1750291548,801.49,1
10443,20105,家电,cart,1750270698,2159.59,2
10318,20129,美妆,view,1750246182,710.71,2
10213,20080,手机,view,1750340527,4206.99,3
10116,20157,数码配件,view,1750347915,328.39,3
10385,20119,手机,view,1750273757,7684.63,3
10343,20198,手机,view,1750257362,5107.03,2
10071,20051,手机,view,1750291205,5735.44,3
10394,20090,手机,view,1750352611,3364.56,3
10063,20136,美妆,cart,1750295461,665.24,1
10204,20021,运动户外,view,1750225927,812.43,3
10208,20033,运动户外,buy,1750215742,470.51,1
10071,20109,手机,view,1750296617,4126.23,2
10276,20048,运动户外,view,1750264504,1049.83,1
10273,20128,手机,view,1750256225,6909.11,3
10477,20072,数码配件,cart,1750209543,356.87,3
10319,20083,运动户外,view,1750237630,965.68,2
10337,20052,美妆,view,1750319606,196.44,1
10365,20099,数码配件,buy,1750255563,215.47,2
10494,20123,运动户外,buy,1750228914,438.17,3
10094,20167,手机,view,1750345366,6737.38,3
10165,20044,手机,buy,1750270315,3074.49,1
10031,20195,手机,view,1750278880,5192.78,1
10010,20136,图书,view,1750268827,105.18,2
10300,20104,家电,view,1750236880,2914.81,3
10216,20149,手机,view,1750258765,7691.85,2
10288,20145,美妆,cart,1750262546,349.87,2
10101,20105,美妆,view,1750349347,356.85,2
10424,20042,美妆,view,1750288386,725.08,3
10391,20166,数码配件,view,1750312497,74.3,3
10266,20133,数码配件,view,1750240748,85.3,3
10213,20047,家电,view,1750236977,3211.86,2
10178,20125,美妆,cart,1750266431,199.37,3
10087,20006,运动户外,view,1750234746,653.76,1
10040,20196,运动户外,cart,1750359003,470.3,2
10400,20015,图书,cart,1750277962,30.98,3
10075,20128,运动户外,view,1750305637,1062.77,2
10376,20114,手机,view,1750317806,4896.63,3
10045,20036,手机,view,1750295974,3156.53,1
10159,20164,数码配件,cart,1750273621,201.3,3
10462,20124,家电,cart,1750367730,2363.78,2
10079,20080,运动户外,cart,1750219773,1128.57,1
10309,20191,数码配件,view,1750280145,374.58,3
10085,20061,运动户外,view,1750340829,919.22,2
10091,20071,家电,buy,1750267249,2869.33,1
10147,20188,手机,view,1750276730,6412.99,1
10160,20124,家电,cart,1750354505,2183.3,2
10201,20160,手机,view,1750270470,4808.47,3
10423,20065,数码配件,view,1750288945,188.1,2
10415,20029,家电,view,1750207125,1069.07,2
10241,20019,手机,buy,1750350711,5401.04,1
10352,20187,运动户外,view,1750277268,1138.83,3
10001,20081,数码配件,view,1750251934,78.82,2
10224,20106,图书,view,1750264416,84.34,3
10288,20151,家电,view,1750217797,3471.8,1
10232,20131,手机,view,1750337633,3921.28,2
10460,20036,数码配件,view,1750264556,299.03,1
10413,20131,美妆,buy,1750209025,782.7,3
10416,20076,图书,view,1750266324,25.82,2
10076,20088,手机,view,1750338764,5219.06,1
10115,20145,家电,view,1750313843,3281.46,1
10153,20087,美妆,view,1750211273,298.16,2
10405,20193,数码配件,cart,1750311790,200.74,3
10102,20175,图书,view,1750367831,146.56,1
10193,20032,家电,view,1750244138,2163.49,3
10165,20057,手机,view,1750286878,4057.4,3
10358,20027,美妆,cart,1750357233,455.73,3
10089,20034,图书,buy,1750357547,69.25,1
10173,20124,美妆,cart,1750374987,366.76,1
10121,20137,手机,buy,1750353016,7961.6,3
10497,20064,数码配件,view,1750346087,380.28,3
10142,20041,手机,cart,1750218282,5638.78,3
10481,20084,运动户外,view,1750287883,720.34,2
10105,20136,家电,cart,1750268770,2172.26,2
10374,20187,家电,cart,1750265326,4909.9,2
10427,20110,图书,cart,1750267988,35.0,2
10304,20014,美妆,buy,1750225690,386.95,2
10359,20184,数码配件,view,1750376066,461.59,2
10458,20068,数码配件,view,1750265031,403.84,3
10316,20104,家电,buy,1750311654,1979.78,3
10450,20149,数码配件,view,1750280005,322.5,2
10122,20063,图书,view,1750337189,73.11,1
10389,20040,数码配件,view,1750256731,446.65,1
10008,20070,运动户外,view,1750273842,320.79,3
10261,20055,美妆,buy,1750237934,620.0,1
10072,20150,运动户外,view,1750223940,366.94,1
10358,20024,数码配件,cart,1750315518,463.38,2
10222,20104,家电,view,1750281710,3227.76,1
10415,20133,图书,cart,1750359852,136.79,3
10040,20118,数码配件,view,1750224133,374.98,3
10369,20161,图书,buy,1750370168,138.39,2
10203,20190,美妆,cart,1750329870,302.5,3
10263,20008,家电,cart,1750359349,3894.83,3
10327,20059,手机,view,1750360264,3038.92,2
10177,20124,美妆,view,1750319772,365.56,1
10347,20048,数码配件,cart,1750230201,175.68,1
10317,20050,图书,view,1750340506,26.28,3
10083,20187,数码配件,view,1750279578,467.62,2
10317,20069,运动户外,view,1750242338,378.42,1
10110,20036,美妆,cart,1750317662,,3
10250,20030,图书,view,1750230874,100.01,2
10382,20168,图书,view,1750332368,57.42,2
10006,20061,家电,cart,1750272807,2153.92,3
10458,20092,手机,buy,1750241763,6332.17,1
10083,20185,家电,view,1750249063,3034.79,1
10207,20013,数码配件,buy,1750346313,481.94,3
10387,20163,家电,view,1750211557,4330.02,2
10389,20163,家电,view,1750316605,4791.52,3
10313,20078,运动户外,view,1750282117,1031.04,1
10021,20007,美妆,cart,1750321298,691.32,2
10409,20153,运动户外,view,1750277794,1064.5,3
10382,20035,美妆,view,1750225526,347.6,3
10002,20047,家电,cart,1750337722,2308.46,2
10126,20084,图书,view,1750224221,115.62,3
10296,20027,美妆,view,1750318407,747.31,1
10187,20195,美妆,cart,1750351120,322.27,3
10361,20189,美妆,view,1750206889,544.15,1
10013,20050,家电,view,1750262526,4488.46,3
10458,20103,家电,view,1750253848,1605.73,3
10465,20169,运动户外,view,1750228055,398.57,3
10011,20100,美妆,cart,1750222432,102.24,2
10086,20028,数码配件,view,1750214974,369.5,2
10011,20126,美妆,view,1750357865,366.2,1
10396,20081,美妆,view,1750252002,471.32,2
10024,20009,家电,cart,1750333308,3671.9,3
10300,20105,运动户外,view,1750282241,743.41,1
10242,20166,家电,view,1750280106,4523.58,2
10121,20000,运动户外,view,1750235161,862.42,1
10146,20038,运动户外,buy,1750295915,860.61,3
10054,20020,运动户外,cart,1750331609,973.68,2
10237,20064,数码配件,view,1750281065,155.69,2
10355,20014,数码配件,view,1750312018,432.94,1
10172,20131,数码配件,cart,1750288061,167.72,2
10391,20187,运动户外,cart,1750273140,625.2,1
10220,20060,图书,view,1750371593,48.46,1
10118,20147,图书,view,1750248456,48.77,3
10308,20137,家电,cart,1750365573,1441.26,3
10182,20086,图书,view,1750210335,90.17,2
10287,20104,手机,cart,1750297258,4666.44,3
10306,20033,手机,view,1750299721,5593.24,3
10299,20123,家电,buy,1750308484,4352.6,3
10081,20109,家电,view,1750302810,1645.62,2
10453,20175,运动户外,view,1750208375,933.33,1
10401,20032,手机,cart,1750336265,5632.78,2
10210,20097,运动户外,view,1750211155,483.09,1
10149,20060,美妆,cart,1750276223,273.12,3
10036,20009,手机,cart,1750309854,,1
10351,20181,美妆,cart,1750224861,703.39,1
10311,20083,数码配件,cart,1750313689,393.07,1
10360,20064,手机,cart,1750244605,5708.49,1
10058,20076,美妆,view,1750363578,373.79,2
10130,20000,图书,view,1750284007,116.65,2
10411,20132,运动户外,view,1750376779,464.27,3
10201,20079,运动户外,view,1750263062,629.53,2
10242,20014,数码配件,view,1750344576,177.99,3
10034,20027,家电,view,1750307991,4972.62,2
10444,20022,数码配件,cart,1750356287,253.52,1
10092,20108,运动户外,cart,1750329791,647.09,3
10437,20106,手机,view,1750369928,4662.18,1
10446,20144,手机,view,1750333201,4038.41,3
10206,20112,家电,view,1750328929,2612.78,3
10352,20097,美妆,cart,1750220248,632.41,2
10390,20140,图书,view,1750244282,116.27,1
10331,20141,图书,view,1750206260,97.83,2
10304,20138,美妆,view,1750332916,493.69,3
10349,20027,运动户外,view,1750289167,852.01,2
10212,20041,美妆,view,1750226147,488.37,1
10158,20098,运动户外,view,1750208371,575.69,1
10441,20060,数码配件,cart,1750319514,124.79,1
10444,20122,手机,cart,1750368945,5475.92,3
10023,20063,运动户外,view,1750314414,1074.22,2
10403,20030,手机,view,1750281928,5177.4,3
10292,20080,美妆,view,1750302221,325.67,3
10003,20009,美妆,view,1750258398,303.14,3
10219,20007,美妆,view,1750328560,523.16,2
10363,20148,家电,buy,1750240278,4708.32,1
10381,20058,数码配件,cart,1750288080,263.24,2
10019,20177,家电,view,1750206268,1268.19,2
10443,20196,美妆,view,1750345763,585.83,2
10151,20197,图书,view,1750360632,101.25,1
10049,20029,手机,view,1750264052,5795.78,2
10176,20144,美妆,view,1750279298,234.85,2
10434,20019,数码配件,cart,1750310514,215.27,2
10095,20047,数码配件,view,1750225109,346.72,3
10104,20129,家电,view,1750251546,1865.77,2
10419,20036,数码配件,view,1750358761,408.6,3
10249,20128,运动户外,view,1750360033,971.98,3
10116,20131,图书,buy,1750366251,115.84,3
10353,20099,运动户外,view,1750265573,202.67,1
10227,20053,手机,buy,1750242373,6074.62,1
10065,20121,运动户外,cart,1750218481,523.34,1
10334,20024,数码配件,cart,1750328450,241.43,2
10417,20130,图书,view,1750351638,35.25,2
10419,20008,运动户外,cart,1750297858,906.24,2
10261,20033,数码配件,view,1750363496,85.19,1
10294,20042,家电,buy,1750242256,4334.42,2
10425,20073,数码配件,view,1750270477,362.79,3
10242,20093,手机,view,1750296073,5177.07,1
10370,20021,手机,cart,1750295499,7276.86,3
10185,20069,运动户外,view,1750254865,759.79,2
10245,20129,图书,view,1750207597,117.19,1
10124,20093,运动户外,view,1750358465,394.89,2
10267,20193,图书,view,1750271321,67.95,3
10130,20031,手机,view,1750276876,3167.64,3
10236,20105,运动户外,view,1750271132,1195.74,2
10017,20143,美妆,view,1750212776,500.53,3
10039,20000,运动户外,buy,1750333329,832.24,1
10020,20071,运动户外,cart,1750347822,847.55,1
10398,20175,手机,view,1750244958,6064.6,3
10224,20049,美妆,view,1750226511,695.66,2
10354,20140,手机,view,1750221138,6187.39,2
10281,20014,手机,cart,1750255703,4387.39,3
10007,20052,数码配件,cart,1750287763,199.7,3
10099,20171,家电,buy,1750300811,3347.39,3
10239,20007,手机,buy,1750220917,5015.87,1
10477,20073,家电,cart,1750274697,3006.1,1
10086,20045,家电,view,1750256883,2102.1,3
10297,20068,数码配件,view,1750205645,335.88,2
10427,20113,图书,view,1750327025,35.3,3
10013,20146,美妆,view,1750227911,751.19,1
10333,20165,手机,view,1750288031,3432.09,3
10001,20122,美妆,buy,1750207536,636.71,1
10374,20138,美妆,view,1750269479,156.89,2
10292,20116,美妆,view,1750254892,731.04,3
10324,20042,美妆,view,1750280055,137.33,1
10421,20019,图书,view,1750264034,61.02,1
10492,20147,图书,cart,1750282114,43.02,2
10040,20020,美妆,view,1750297901,164.69,3
10317,20081,图书,view,1750322679,103.44,3
10315,20056,美妆,cart,1750358212,125.71,2
10380,20177,家电,view,1750318532,1842.65,2
10110,20073,美妆,cart,1750259180,657.39,2
10013,20097,美妆,buy,1750275303,,1
10230,20153,数码配件,cart,1750327401,166.2,2
10472,20157,手机,buy,1750370242,5585.15,1
10083,20109,运动户外,view,1750302391,786.82,3
10129,20114,运动户外,view,1750289307,1101.27,3
10230,20158,手机,view,1750206870,7346.65,1
10325,20041,运动户外,view,1750231068,536.67,1
10144,20067,图书,view,1750253600,80.69,1
10378,20188,运动户外,cart,1750355785,656.45,3
10344,20188,运动户外,cart,1750268655,673.57,2
10027,20069,美妆,view,1750309959,336.51,2
10065,20077,手机,buy,1750337696,7387.16,1
10162,20195,运动户外,view,1750356185,469.36,2
10228,20089,数码配件,view,1750283595,280.49,3
10260,20110,美妆,buy,1750353694,238.92,1
10448,20111,家电,view,1750218903,4154.28,1
10423,20102,图书,cart,1750295528,38.39,2
10459,20144,运动户外,view,1750243463,200.84,1
10439,20018,家电,view,1750266714,1321.5,1
10163,20178,运动户外,view,1750350381,444.73,2
10300,20069,手机,view,1750328217,4723.56,3
10406,20062,美妆,view,1750328612,248.74,3
10302,20074,运动户外,cart,1750229919,906.22,2
10286,20157,家电,view,1750309627,4741.05,2
10394,20152,图书,cart,1750316104,114.95,3
10009,20103,运动户外,view,1750358528,546.87,1
10194,20074,家电,cart,1750266445,1712.64,2
10117,20127,图书,view,1750364856,127.02,3
10269,20198,运动户外,buy,1750240996,845.58,2
10079,20153,家电,view,1750229140,2207.75,2
10457,20055,运动户外,view,1750279501,625.71,2
10092,20021,运动户外,view,1750273224,680.65,2
10265,20088,家电,view,1750232700,3729.36,2
10331,20018,手机,view,1750376732,6663.35,2
10349,20158,手机,view,1750337699,3643.7,2
10360,20025,美妆,view,1750310104,440.3,2
10256,20169,手机,view,1750371030,4293.25,1
10132,20168,数码配件,cart,1750336412,458.69,2
10275,20022,运动户外,cart,1750300446,1044.17,1
10263,20046,家电,buy,1750305324,3126.85,3
10170,20012,手机,view,1750359505,4685.58,2
10459,20065,家电,view,1750324072,3458.08,2
