id,ºéË®¸ÅÂÊ,
1321388,0.50182526,
1321389,0.495659282,
1321390,0.507323106,
1321391,0.487093421,
1321392,0.556120141,
1321393,0.50331578,
1321394,0.575564079,
1321395,0.517583125,
1321396,0.496706765,
1321397,0.498903256,
1321398,0.46095677,
1321399,0.536966585,
1321400,0.507661791,
1321401,0.558337078,
1321402,0.452524634,
1321403,0.492874904,
1321404,0.494563735,
1321405,0.516868695,
1321406,0.525604962,
1321407,0.476093213,
1321408,0.487197356,
1321409,0.508476851,
1321410,0.504392959,
1321411,0.508696705,
1321412,0.517338012,
1321413,0.50155327,
1321414,0.495969719,
1321415,0.526297077,
1321416,0.52621041,
1321417,0.472506196,
1321418,0.468168157,
1321419,0.466656711,
1321420,0.495507355,
1321421,0.514652719,
1321422,0.497889683,
1321423,0.472593419,
1321424,0.491182787,
1321425,0.553564842,
1321426,0.555579819,
1321427,0.569242795,
1321428,0.462059642,
1321429,0.487585275,
1321430,0.451515185,
1321431,0.47126567,
1321432,0.512869158,
1321433,0.521239815,
1321434,0.506089918,
1321435,0.46311297,
1321436,0.56909709,
1321437,0.541744293,
1321438,0.529978262,
1321439,0.472272174,
1321440,0.494325505,
1321441,0.546016448,
1321442,0.548197979,
1321443,0.536061991,
1321444,0.513252626,
1321445,0.51093589,
1321446,0.525822401,
1321447,0.523447303,
1321448,0.531962543,
1321449,0.503637802,
1321450,0.489625781,
1321451,0.520270815,
1321452,0.503024394,
1321453,0.499450241,
1321454,0.518777829,
1321455,0.472507885,
1321456,0.5174622,
1321457,0.461267669,
1321458,0.522163175,
1321459,0.499278406,
1321460,0.533720868,
1321461,0.546999005,
1321462,0.522228361,
1321463,0.511160026,
1321464,0.510852222,
1321465,0.490050075,
1321466,0.519252403,
1321467,0.504387309,
1321468,0.4684356,
1321469,0.498457963,
1321470,0.527544686,
1321471,0.482301911,
1321472,0.528470673,
1321473,0.47651573,
1321474,0.491566842,
1321475,0.56649822,
1321476,0.507196254,
1321477,0.505925272,
1321478,0.519167229,
1321479,0.467579844,
1321480,0.527835647,
1321481,0.508619131,
1321482,0.52429016,
1321483,0.532100579,
1321484,0.481233403,
1321485,0.504988112,
1321486,0.482236194,
1321487,0.498164257,
1321488,0.51324479,
1321489,0.482429558,
1321490,0.449091444,
1321491,0.54796153,
1321492,0.513148655,
1321493,0.484199055,
1321494,0.494196569,
1321495,0.523296034,
1321496,0.497047329,
1321497,0.51918726,
1321498,0.481816115,
1321499,0.536727099,
1321500,0.483086478,
1321501,0.437546742,
1321502,0.49315331,
1321503,0.462454197,
1321504,0.529915559,
1321505,0.487099022,
1321506,0.492903782,
1321507,0.559844106,
1321508,0.463905616,
1321509,0.476297004,
1321510,0.483293054,
1321511,0.534253482,
1321512,0.526791474,
1321513,0.466958933,
1321514,0.488496213,
1321515,0.4672635,
1321516,0.502980228,
1321517,0.508930631,
1321518,0.537045315,
1321519,0.461023078,
1321520,0.493635176,
1321521,0.493140908,
1321522,0.534812366,
1321523,0.513031108,
1321524,0.457795746,
1321525,0.477224116,
1321526,0.501399418,
1321527,0.477202575,
1321528,0.548843913,
1321529,0.489488435,
1321530,0.455481994,
1321531,0.462111033,
1321532,0.492293716,
1321533,0.49191758,
1321534,0.537136616,
1321535,0.513490602,
1321536,0.507116927,
1321537,0.503537251,
1321538,0.52602918,
1321539,0.520883985,
1321540,0.496700913,
1321541,0.450662011,
1321542,0.474701116,
1321543,0.477109641,
1321544,0.492463925,
1321545,0.507787623,
1321546,0.543217471,
1321547,0.558262592,
1321548,0.511117134,
1321549,0.527880244,
1321550,0.495125481,
1321551,0.522515848,
1321552,0.494613635,
1321553,0.496797952,
1321554,0.528611319,
1321555,0.465950834,
1321556,0.527002276,
1321557,0.458331331,
1321558,0.513611879,
1321559,0.508857258,
1321560,0.477627045,
1321561,0.490123117,
1321562,0.476743598,
1321563,0.524299542,
1321564,0.468604917,
1321565,0.48865809,
1321566,0.467459296,
1321567,0.491830956,
1321568,0.474045812,
1321569,0.491464892,
1321570,0.531759407,
1321571,0.502804814,
1321572,0.517804165,
1321573,0.501816261,
1321574,0.54641706,
1321575,0.513870342,
1321576,0.471231334,
1321577,0.477194589,
1321578,0.534759385,
1321579,0.460329091,
1321580,0.487174381,
1321581,0.585798249,
1321582,0.591863361,
1321583,0.502989158,
1321584,0.526522665,
1321585,0.505631756,
1321586,0.523530498,
1321587,0.511709591,
1321588,0.547466537,
1321589,0.467556889,
1321590,0.534593194,
1321591,0.49226865,
1321592,0.47747293,
1321593,0.465055855,
1321594,0.522492489,
1321595,0.497491787,
1321596,0.498443574,
1321597,0.522761809,
1321598,0.501173955,
1321599,0.500903486,
1321600,0.482404922,
1321601,0.526730547,
1321602,0.488071739,
1321603,0.461778545,
1321604,0.503470943,
1321605,0.534459951,
1321606,0.553787783,
1321607,0.523378565,
1321608,0.503849268,
1321609,0.485831142,
1321610,0.514048096,
1321611,0.467566238,
1321612,0.433829836,
1321613,0.539191652,
1321614,0.533093468,
1321615,0.482696657,
1321616,0.471691731,
1321617,0.496917373,
1321618,0.457726436,
1321619,0.501931943,
1321620,0.494132121,
1321621,0.517533425,
1321622,0.478351106,
1321623,0.513695707,
1321624,0.519462994,
1321625,0.471956448,
1321626,0.468366014,
1321627,0.536400501,
1321628,0.537063309,
1321629,0.491445264,
1321630,0.565550129,
1321631,0.48112589,
1321632,0.49246516,
1321633,0.585080726,
1321634,0.559898106,
1321635,0.513249508,
1321636,0.502510429,
1321637,0.504596976,
1321638,0.527559734,
1321639,0.509584215,
1321640,0.550597295,
1321641,0.537731552,
1321642,0.471109206,
1321643,0.502154128,
1321644,0.472231204,
1321645,0.502328231,
1321646,0.483477438,
1321647,0.506456304,
1321648,0.516863398,
1321649,0.491571856,
1321650,0.468401828,
1321651,0.54280889,
1321652,0.501317638,
1321653,0.561240043,
1321654,0.545107293,
1321655,0.51746681,
1321656,0.480327741,
1321657,0.523275616,
1321658,0.482367881,
1321659,0.498662175,
1321660,0.506672773,
1321661,0.503152842,
1321662,0.51561722,
1321663,0.50969347,
1321664,0.466427426,
1321665,0.483191703,
1321666,0.538652234,
1321667,0.490551248,
1321668,0.522641877,
1321669,0.4622203,
1321670,0.511391603,
1321671,0.522469817,
1321672,0.459128324,
1321673,0.515705426,
1321674,0.509193331,
1321675,0.493413686,
1321676,0.504443749,
1321677,0.486801704,
1321678,0.530959257,
1321679,0.462383659,
1321680,0.486809507,
1321681,0.482928403,
1321682,0.471805149,
1321683,0.503291854,
1321684,0.53566908,
1321685,0.494592256,
1321686,0.51436315,
1321687,0.482028037,
1321688,0.440142698,
1321689,0.461345612,
1321690,0.522840565,
1321691,0.456319403,
1321692,0.513212041,
1321693,0.558200923,
1321694,0.537297319,
1321695,0.472095404,
1321696,0.494706232,
1321697,0.458140688,
1321698,0.528299675,
1321699,0.536025814,
1321700,0.53353535,
1321701,0.520900586,
1321702,0.502840101,
1321703,0.479295512,
1321704,0.502783298,
1321705,0.512422099,
1321706,0.499294884,
1321707,0.507637412,
1321708,0.54209091,
1321709,0.51297333,
1321710,0.482119295,
1321711,0.513562304,
1321712,0.488058945,
1321713,0.472141714,
1321714,0.457087074,
1321715,0.496850071,
1321716,0.545676859,
1321717,0.497238796,
1321718,0.563328368,
1321719,0.492476088,
1321720,0.526414179,
1321721,0.524435933,
1321722,0.536470989,
1321723,0.492724971,
1321724,0.518224077,
1321725,0.487165567,
1321726,0.516917566,
1321727,0.507562494,
1321728,0.524365122,
1321729,0.528795634,
1321730,0.522247231,
1321731,0.509023203,
1321732,0.510878595,
1321733,0.555352685,
1321734,0.512688759,
1321735,0.467337871,
1321736,0.543846647,
1321737,0.529963114,
1321738,0.522584684,
1321739,0.545571503,
1321740,0.52254629,
1321741,0.518702539,
1321742,0.49536883,
1321743,0.523502986,
1321744,0.485175258,
1321745,0.481585412,
1321746,0.508212232,
1321747,0.497778466,
1321748,0.494269247,
1321749,0.507246176,
1321750,0.532679991,
1321751,0.480634838,
1321752,0.515382291,
1321753,0.478774572,
1321754,0.503872081,
1321755,0.497772044,
1321756,0.506457003,
1321757,0.504088065,
1321758,0.492057842,
1321759,0.492078978,
1321760,0.486177379,
1321761,0.51840857,
1321762,0.511757805,
1321763,0.498383673,
1321764,0.530931445,
1321765,0.469627379,
1321766,0.496472091,
1321767,0.477069286,
1321768,0.49316341,
1321769,0.50114709,
1321770,0.482312507,
1321771,0.471336858,
1321772,0.503401609,
1321773,0.538253746,
1321774,0.466509206,
1321775,0.538260333,
1321776,0.557218587,
1321777,0.509002409,
1321778,0.483217567,
1321779,0.515901795,
1321780,0.512778604,
1321781,0.537339314,
1321782,0.519390711,
1321783,0.508444197,
1321784,0.492619123,
1321785,0.501974264,
1321786,0.527463763,
1321787,0.472791817,
1321788,0.481645726,
1321789,0.555541333,
1321790,0.536771794,
1321791,0.496619367,
1321792,0.495768199,
1321793,0.45188899,
1321794,0.511550273,
1321795,0.5064218,
1321796,0.518306436,
1321797,0.541962315,
1321798,0.528058337,
1321799,0.551899531,
1321800,0.51192647,
1321801,0.533502443,
1321802,0.511645355,
1321803,0.491032849,
1321804,0.4932443,
1321805,0.486921833,
1321806,0.511816264,
1321807,0.497062373,
1321808,0.517222304,
1321809,0.536374204,
1321810,0.496454107,
1321811,0.526692834,
1321812,0.483897729,
1321813,0.468033165,
1321814,0.536936598,
1321815,0.498347663,
1321816,0.503590299,
1321817,0.490456172,
1321818,0.527954873,
1321819,0.467682932,
1321820,0.44210595,
1321821,0.438303329,
1321822,0.541002162,
1321823,0.492374136,
1321824,0.480634317,
1321825,0.462730332,
1321826,0.481572317,
1321827,0.505553441,
1321828,0.515515772,
1321829,0.52839057,
1321830,0.505427038,
1321831,0.472169754,
1321832,0.448407434,
1321833,0.513759769,
1321834,0.540181082,
1321835,0.482359325,
1321836,0.488211937,
1321837,0.560076366,
1321838,0.4929353,
1321839,0.522539472,
1321840,0.457054348,
1321841,0.527783972,
1321842,0.527576848,
1321843,0.503315742,
1321844,0.443844573,
1321845,0.472529457,
1321846,0.513668011,
1321847,0.515890775,
1321848,0.506693394,
1321849,0.422280326,
1321850,0.502534112,
1321851,0.482441351,
1321852,0.509279957,
1321853,0.538361479,
1321854,0.517486836,
1321855,0.478454623,
1321856,0.478723759,
1321857,0.492262909,
1321858,0.520412229,
1321859,0.562005391,
1321860,0.560936795,
1321861,0.503808314,
1321862,0.46575518,
1321863,0.53098491,
1321864,0.519633049,
1321865,0.488043987,
1321866,0.511851086,
1321867,0.502024183,
1321868,0.497911031,
1321869,0.47464415,
1321870,0.545742849,
1321871,0.513841782,
1321872,0.571644798,
1321873,0.552110414,
1321874,0.498393023,
1321875,0.473299127,
1321876,0.52022015,
1321877,0.463251726,
1321878,0.455186673,
1321879,0.516657236,
1321880,0.458605459,
1321881,0.538759567,
1321882,0.542597498,
1321883,0.486533993,
1321884,0.497771732,
1321885,0.488018459,
1321886,0.492087612,
1321887,0.513072722,
1321888,0.511811911,
1321889,0.522947711,
1321890,0.477482312,
1321891,0.545788284,
1321892,0.506546539,
1321893,0.50635373,
1321894,0.523152214,
1321895,0.475729527,
1321896,0.487442614,
1321897,0.497055355,
1321898,0.502733683,
1321899,0.531028425,
1321900,0.504065174,
1321901,0.563162722,
1321902,0.491807156,
1321903,0.475677352,
1321904,0.569609623,
1321905,0.558098679,
1321906,0.487748501,
1321907,0.473187449,
1321908,0.446229225,
1321909,0.552901018,
1321910,0.496447168,
1321911,0.517942306,
1321912,0.531478764,
1321913,0.524707827,
1321914,0.50730744,
1321915,0.461897604,
1321916,0.577369634,
1321917,0.477164342,
1321918,0.451552304,
1321919,0.487380805,
1321920,0.521179891,
1321921,0.498015179,
1321922,0.512008548,
1321923,0.496912754,
1321924,0.56102087,
1321925,0.554042892,
1321926,0.533655811,
1321927,0.522594871,
1321928,0.527672103,
1321929,0.512545153,
1321930,0.48258849,
1321931,0.476989178,
1321932,0.453252567,
1321933,0.51796263,
1321934,0.509076817,
1321935,0.576050808,
1321936,0.482417195,
1321937,0.481326384,
1321938,0.556434735,
1321939,0.508921192,
1321940,0.472324986,
1321941,0.475877607,
1321942,0.512082228,
1321943,0.588408431,
1321944,0.502812125,
1321945,0.498676202,
1321946,0.552459642,
1321947,0.518828957,
1321948,0.468136694,
1321949,0.494085955,
1321950,0.48217798,
1321951,0.497163991,
1321952,0.456236198,
1321953,0.552535582,
1321954,0.512379569,
1321955,0.492755249,
1321956,0.478180556,
1321957,0.550299334,
1321958,0.543506445,
1321959,0.50306848,
1321960,0.55622059,
1321961,0.51665401,
1321962,0.483191442,
1321963,0.473069128,
1321964,0.570423398,
1321965,0.478021378,
1321966,0.501217849,
1321967,0.500856047,
1321968,0.542422787,
1321969,0.543625487,
1321970,0.482941985,
1321971,0.535109738,
1321972,0.433427569,
1321973,0.476995332,
1321974,0.489992745,
1321975,0.473488337,
1321976,0.491636607,
1321977,0.507509589,
1321978,0.463349817,
1321979,0.457950824,
1321980,0.532654946,
1321981,0.4793064,
1321982,0.535313861,
1321983,0.577920855,
1321984,0.497209421,
1321985,0.491270086,
1321986,0.527803432,
1321987,0.512868399,
1321988,0.476153527,
1321989,0.552859882,
1321990,0.469401096,
1321991,0.518216935,
1321992,0.52266229,
1321993,0.497230898,
1321994,0.512754714,
1321995,0.510830849,
1321996,0.521790299,
1321997,0.50731267,
1321998,0.554039372,
1321999,0.496549987,
1322000,0.460860508,
1322001,0.502760217,
1322002,0.514253037,
1322003,0.526850365,
1322004,0.497529269,
1322005,0.473355124,
1322006,0.493738693,
1322007,0.497985307,
1322008,0.553687977,
1322009,0.511700161,
1322010,0.535722793,
1322011,0.49357315,
1322012,0.50829208,
1322013,0.55142535,
1322014,0.530302154,
1322015,0.519824509,
1322016,0.457067115,
1322017,0.52691428,
1322018,0.536730462,
1322019,0.461815726,
1322020,0.537463374,
1322021,0.539897287,
1322022,0.497581729,
1322023,0.506684525,
1322024,0.477371638,
1322025,0.512784066,
1322026,0.511158508,
1322027,0.524664496,
1322028,0.512919057,
1322029,0.508477539,
1322030,0.473541026,
1322031,0.486937469,
1322032,0.525149484,
1322033,0.529338076,
1322034,0.49143186,
1322035,0.520162522,
1322036,0.551828485,
1322037,0.536368573,
1322038,0.474515835,
1322039,0.450932358,
1322040,0.54856271,
1322041,0.487942901,
1322042,0.473440499,
1322043,0.474483462,
1322044,0.527050949,
1322045,0.482721905,
1322046,0.533459556,
1322047,0.492452642,
1322048,0.509340766,
1322049,0.537976687,
1322050,0.533116929,
1322051,0.522719935,
1322052,0.489592809,
1322053,0.476247719,
1322054,0.503654788,
1322055,0.529769212,
1322056,0.492861184,
1322057,0.54841366,
1322058,0.513660249,
1322059,0.49164686,
1322060,0.514318561,
1322061,0.483107821,
1322062,0.55694359,
1322063,0.471670449,
1322064,0.527041057,
1322065,0.47740727,
1322066,0.484128242,
1322067,0.525578305,
1322068,0.476638434,
1322069,0.510884717,
1322070,0.505585972,
1322071,0.528577471,
1322072,0.538004105,
1322073,0.500999674,
1322074,0.49747554,
1322075,0.466547256,
1322076,0.511305585,
1322077,0.497400579,
1322078,0.49979067,
1322079,0.467789984,
1322080,0.506930234,
1322081,0.521611488,
1322082,0.515538756,
1322083,0.52666323,
1322084,0.478627007,
1322085,0.527999456,
1322086,0.512853712,
1322087,0.532060787,
1322088,0.52157089,
1322089,0.485531318,
1322090,0.474010542,
1322091,0.503149721,
1322092,0.476869204,
1322093,0.499197062,
1322094,0.471386622,
1322095,0.517373772,
1322096,0.476720943,
1322097,0.496986993,
1322098,0.49740212,
1322099,0.527150791,
1322100,0.528354971,
1322101,0.492939463,
1322102,0.507868425,
1322103,0.52250579,
1322104,0.517446994,
1322105,0.511170494,
1322106,0.52147045,
1322107,0.52848401,
1322108,0.443280532,
1322109,0.489327658,
1322110,0.558053778,
1322111,0.518873922,
1322112,0.519821095,
1322113,0.501981035,
1322114,0.471852734,
1322115,0.520394902,
1322116,0.505295397,
1322117,0.471808483,
1322118,0.507122216,
1322119,0.516237912,
1322120,0.472245083,
1322121,0.523547083,
1322122,0.486412065,
1322123,0.553810194,
1322124,0.527047623,
1322125,0.48244176,
1322126,0.514726759,
1322127,0.481961198,
1322128,0.51434701,
1322129,0.49923329,
1322130,0.486759225,
1322131,0.502043494,
1322132,0.521377004,
1322133,0.537094267,
1322134,0.520882405,
1322135,0.466660589,
1322136,0.450573525,
1322137,0.48839589,
1322138,0.50770101,
1322139,0.480381847,
1322140,0.479671138,
1322141,0.514157154,
1322142,0.502874516,
1322143,0.505604909,
1322144,0.491149492,
1322145,0.536941632,
1322146,0.49861345,
1322147,0.524034393,
1322148,0.507181418,
1322149,0.507440208,
1322150,0.456208723,
1322151,0.521218156,
1322152,0.497541423,
1322153,0.512610212,
1322154,0.510662521,
1322155,0.473554692,
1322156,0.521046761,
1322157,0.537980699,
1322158,0.517200352,
1322159,0.527594944,
1322160,0.516509882,
1322161,0.471952455,
1322162,0.508008597,
1322163,0.492762305,
1322164,0.528206609,
1322165,0.501054234,
1322166,0.45625303,
1322167,0.506788479,
1322168,0.521615035,
1322169,0.497546628,
1322170,0.508628157,
1322171,0.549936038,
1322172,0.53819774,
1322173,0.473174152,
1322174,0.537244277,
1322175,0.48667343,
1322176,0.552994954,
1322177,0.452343288,
1322178,0.508718894,
1322179,0.477005644,
1322180,0.511990651,
1322181,0.531790971,
1322182,0.490637199,
1322183,0.467661689,
1322184,0.572723101,
1322185,0.537606547,
1322186,0.549409435,
1322187,0.471023638,
1322188,0.51574442,
1322189,0.495465388,
1322190,0.51139706,
1322191,0.506717535,
1322192,0.514048388,
1322193,0.474969009,
1322194,0.492558262,
1322195,0.507831562,
1322196,0.492325769,
1322197,0.523477827,
1322198,0.532909446,
1322199,0.515293801,
1322200,0.482419422,
1322201,0.466658411,
1322202,0.517138291,
1322203,0.542556291,
1322204,0.528659969,
1322205,0.467574936,
1322206,0.561926892,
1322207,0.501426341,
1322208,0.452961941,
1322209,0.510390434,
1322210,0.48181337,
1322211,0.467582908,
1322212,0.492522659,
1322213,0.483369305,
1322214,0.512297644,
1322215,0.501577222,
1322216,0.52700643,
1322217,0.477568662,
1322218,0.483417036,
1322219,0.525160393,
1322220,0.497808342,
1322221,0.538850413,
1322222,0.499186585,
1322223,0.489108884,
1322224,0.500635046,
1322225,0.50498476,
1322226,0.484388109,
1322227,0.517566984,
1322228,0.487641297,
1322229,0.519352903,
1322230,0.502852459,
1322231,0.493003334,
1322232,0.542844136,
1322233,0.50367352,
1322234,0.521755023,
1322235,0.529004731,
1322236,0.458845008,
1322237,0.498010098,
1322238,0.476266918,
1322239,0.490980806,
1322240,0.545358797,
1322241,0.472672541,
1322242,0.509549574,
1322243,0.49601135,
1322244,0.498232953,
1322245,0.478031986,
1322246,0.558253463,
1322247,0.462157653,
1322248,0.527016746,
1322249,0.527476715,
1322250,0.515233522,
1322251,0.510201189,
1322252,0.486681183,
1322253,0.538703851,
1322254,0.529877225,
1322255,0.517794729,
1322256,0.511667508,
1322257,0.499083292,
1322258,0.547558523,
1322259,0.542116822,
1322260,0.502811316,
1322261,0.513017767,
1322262,0.546128261,
1322263,0.448916248,
1322264,0.534996335,
1322265,0.524542017,
1322266,0.526614608,
1322267,0.517881095,
1322268,0.492135322,
1322269,0.507819982,
1322270,0.570722032,
1322271,0.547964507,
1322272,0.44691712,
1322273,0.442202234,
1322274,0.502553202,
1322275,0.502709867,
1322276,0.492184792,
1322277,0.49660609,
1322278,0.521786935,
1322279,0.527102634,
1322280,0.501507717,
1322281,0.45714449,
1322282,0.519541955,
1322283,0.463935714,
1322284,0.527156697,
1322285,0.451811105,
1322286,0.490489859,
1322287,0.501545315,
1322288,0.503208749,
1322289,0.497486001,
1322290,0.491913133,
1322291,0.55831975,
1322292,0.526599589,
1322293,0.4962112,
1322294,0.471780026,
1322295,0.467886088,
1322296,0.528863203,
1322297,0.52904482,
1322298,0.533214762,
1322299,0.482499928,
1322300,0.506590292,
1322301,0.512434662,
1322302,0.480840703,
1322303,0.484407613,
1322304,0.511871304,
1322305,0.546720408,
1322306,0.527256287,
1322307,0.45781309,
1322308,0.473302219,
1322309,0.484159728,
1322310,0.497832753,
1322311,0.523990288,
1322312,0.428284489,
1322313,0.552060358,
1322314,0.572881015,
1322315,0.535459642,
1322316,0.491701888,
1322317,0.499639071,
1322318,0.512030928,
1322319,0.506565184,
1322320,0.5126509,
1322321,0.541304629,
1322322,0.502777022,
1322323,0.510475913,
1322324,0.499610634,
1322325,0.492729261,
1322326,0.497848102,
1322327,0.541622615,
1322328,0.501025732,
1322329,0.562693857,
1322330,0.516689345,
1322331,0.468972972,
1322332,0.546958568,
1322333,0.446815383,
1322334,0.500911443,
1322335,0.497807176,
1322336,0.468077953,
1322337,0.506894651,
1322338,0.539425264,
1322339,0.537362861,
1322340,0.51163276,
1322341,0.521996624,
1322342,0.43813554,
1322343,0.489407265,
1322344,0.531709767,
1322345,0.514383457,
1322346,0.522202385,
1322347,0.456748895,
1322348,0.474097428,
1322349,0.482926527,
1322350,0.441645444,
1322351,0.456128229,
1322352,0.542087395,
1322353,0.491781882,
1322354,0.482317258,
1322355,0.467741267,
1322356,0.519268929,
1322357,0.510290784,
1322358,0.497544206,
1322359,0.479629638,
1322360,0.504206831,
1322361,0.490907944,
1322362,0.483857116,
1322363,0.512845137,
1322364,0.52252637,
1322365,0.52524814,
1322366,0.496315856,
1322367,0.496812097,
1322368,0.50362229,
1322369,0.486842131,
1322370,0.517700834,
1322371,0.515889267,
1322372,0.451882705,
1322373,0.509537108,
1322374,0.521600957,
1322375,0.483100726,
1322376,0.517874678,
1322377,0.490715246,
1322378,0.554018618,
1322379,0.533341902,
1322380,0.522022742,
1322381,0.471736764,
1322382,0.461678603,
1322383,0.495899014,
1322384,0.507866311,
1322385,0.541583936,
1322386,0.55033927,
1322387,0.492171513,
1322388,0.537565407,
1322389,0.460409788,
1322390,0.481353643,
1322391,0.519512054,
1322392,0.50878021,
1322393,0.501510109,
1322394,0.505831904,
1322395,0.476790747,
1322396,0.519265501,
1322397,0.515675094,
1322398,0.472098566,
1322399,0.510447673,
1322400,0.491472892,
1322401,0.502852036,
1322402,0.50826025,
1322403,0.493056629,
1322404,0.506254018,
1322405,0.50842914,
1322406,0.521853993,
1322407,0.543869508,
1322408,0.496920027,
1322409,0.466391085,
1322410,0.541448265,
1322411,0.5256899,
1322412,0.473503044,
1322413,0.498796606,
1322414,0.493647486,
1322415,0.511389756,
1322416,0.544373135,
1322417,0.461895541,
1322418,0.484379117,
1322419,0.471615921,
1322420,0.496281839,
1322421,0.502296255,
1322422,0.466555473,
1322423,0.590694913,
1322424,0.52813148,
1322425,0.443471738,
1322426,0.492680516,
1322427,0.536468569,
1322428,0.420908287,
1322429,0.493103509,
1322430,0.562715123,
1322431,0.481729997,
1322432,0.518842828,
1322433,0.518764815,
1322434,0.529232039,
1322435,0.503795929,
1322436,0.517827847,
1322437,0.522172746,
1322438,0.510983474,
1322439,0.486408523,
1322440,0.489341686,
1322441,0.517773903,
1322442,0.535091949,
1322443,0.522604479,
1322444,0.583120594,
1322445,0.553185086,
1322446,0.50760882,
1322447,0.55307131,
1322448,0.514217163,
1322449,0.532630806,
1322450,0.512419865,
1322451,0.482757242,
1322452,0.476981666,
1322453,0.487192753,
1322454,0.487876953,
1322455,0.532062426,
1322456,0.488346855,
1322457,0.453654864,
1322458,0.534871583,
1322459,0.53893133,
1322460,0.50634208,
1322461,0.522497854,
1322462,0.481896808,
1322463,0.517331469,
1322464,0.478142535,
1322465,0.483225692,
1322466,0.50807179,
1322467,0.49322156,
1322468,0.51987321,
1322469,0.487698012,
1322470,0.532710976,
1322471,0.525479473,
1322472,0.517277459,
1322473,0.500507756,
1322474,0.472083766,
1322475,0.506946514,
1322476,0.508780306,
1322477,0.469759599,
1322478,0.430576023,
1322479,0.5065733,
1322480,0.459456637,
1322481,0.491465083,
1322482,0.46686727,
1322483,0.513237383,
1322484,0.510531752,
1322485,0.471045602,
1322486,0.529567162,
1322487,0.540581966,
1322488,0.559410239,
1322489,0.530315926,
1322490,0.509170926,
1322491,0.467721248,
1322492,0.493196721,
1322493,0.50718967,
1322494,0.458180218,
1322495,0.497533468,
1322496,0.547186738,
1322497,0.552310225,
1322498,0.431903739,
1322499,0.516089807,
1322500,0.503444043,
1322501,0.513921122,
1322502,0.495495459,
1322503,0.537362591,
1322504,0.532133844,
1322505,0.536282161,
1322506,0.486429396,
1322507,0.486020678,
1322508,0.504267834,
1322509,0.516559696,
1322510,0.543763526,
1322511,0.517498531,
1322512,0.447295941,
1322513,0.545936493,
1322514,0.492063534,
1322515,0.469125368,
1322516,0.528964968,
1322517,0.533293784,
1322518,0.476174153,
1322519,0.51896718,
1322520,0.48795978,
1322521,0.557932066,
1322522,0.478112846,
1322523,0.5351004,
1322524,0.564189114,
1322525,0.48736685,
1322526,0.475571293,
1322527,0.507825377,
1322528,0.531378682,
1322529,0.480343085,
1322530,0.451634521,
1322531,0.507867344,
1322532,0.526474079,
1322533,0.527013588,
1322534,0.506720964,
1322535,0.536267684,
1322536,0.507473024,
1322537,0.575698376,
1322538,0.594659644,
1322539,0.507100785,
1322540,0.514210205,
1322541,0.519846037,
1322542,0.507567943,
1322543,0.467074963,
1322544,0.441001534,
1322545,0.497642604,
1322546,0.537021078,
1322547,0.543412554,
1322548,0.493456467,
1322549,0.499942837,
1322550,0.476773909,
1322551,0.496267625,
1322552,0.461693402,
1322553,0.492866961,
1322554,0.505309039,
1322555,0.502981908,
1322556,0.515090559,
1322557,0.531219161,
1322558,0.571376272,
1322559,0.503071376,
1322560,0.4705336,
1322561,0.49303383,
1322562,0.495150074,
1322563,0.471458146,
1322564,0.501907791,
1322565,0.521810016,
1322566,0.490766324,
1322567,0.516580959,
1322568,0.514726036,
1322569,0.542302214,
1322570,0.49656675,
1322571,0.504396242,
1322572,0.483012517,
1322573,0.5586714,
1322574,0.503176465,
1322575,0.50758577,
1322576,0.473237448,
1322577,0.498109145,
1322578,0.503105407,
1322579,0.503548307,
1322580,0.527646981,
1322581,0.512523911,
1322582,0.486004245,
1322583,0.486763119,
1322584,0.475998413,
1322585,0.513412682,
1322586,0.496531026,
1322587,0.492440222,
1322588,0.481236055,
1322589,0.535823799,
1322590,0.502726972,
1322591,0.536891938,
1322592,0.463113924,
1322593,0.467930154,
1322594,0.477092309,
1322595,0.479842048,
1322596,0.538360649,
1322597,0.498992301,
1322598,0.485985178,
1322599,0.521397805,
1322600,0.492352982,
1322601,0.518061767,
1322602,0.471725428,
1322603,0.508495686,
1322604,0.513192433,
1322605,0.553626812,
1322606,0.512660077,
1322607,0.509564472,
1322608,0.478145762,
1322609,0.50734474,
1322610,0.487782972,
1322611,0.506631942,
1322612,0.471447694,
1322613,0.497553218,
1322614,0.48371558,
1322615,0.45572355,
1322616,0.503231733,
1322617,0.561310584,
1322618,0.536987702,
1322619,0.475368659,
1322620,0.45155329,
1322621,0.533640885,
1322622,0.517736921,
1322623,0.552040754,
1322624,0.527886492,
1322625,0.505240906,
1322626,0.508900259,
1322627,0.509070955,
1322628,0.516533686,
1322629,0.462636133,
1322630,0.467189792,
1322631,0.475901547,
1322632,0.44704676,
1322633,0.481591691,
1322634,0.483132877,
1322635,0.510976739,
1322636,0.469554074,
1322637,0.488352723,
1322638,0.49282509,
1322639,0.452232896,
1322640,0.458215059,
1322641,0.490718444,
1322642,0.490479577,
1322643,0.547578318,
1322644,0.481735186,
1322645,0.497180373,
1322646,0.511675071,
1322647,0.497316543,
1322648,0.466834574,
1322649,0.498826561,
1322650,0.438022226,
1322651,0.523536892,
1322652,0.478376465,
1322653,0.539417351,
1322654,0.537446518,
1322655,0.442878365,
1322656,0.508684031,
1322657,0.523759547,
1322658,0.497092554,
